Date,Name,Purchase Order,Item,Quantity,Quantity Fulfilled/Received,Destination,Vendor Ship Date,Expected Receipt Date,Amount,Confirmed,Blanket PO
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93022,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93025,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93027,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93071,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93101,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93102,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93105,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93107,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93108,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93109,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93112,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93113,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93115,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93118,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93119,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93120,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93122,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93128,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93129,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93130,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93131,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93132,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93133,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93150,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93153,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93154,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93155,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93156,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93171,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93187,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93188,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93189,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93190,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93193,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93194,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93195,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93196,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93197,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93198,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93199,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93201,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93205,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93207,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93209,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93210,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93212,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93214,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93218,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93222,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93249,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93271,30,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 91607,50,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 91901,5,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 92322,5,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 92334,5,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 92366,5,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,"Guangdong Canbo Electrical Co., LTD",PO18925,RP 93001,10,0,BPUT1,12/15/2021,2/13/2022,0,Yes,No
10/1/2021,Brooks Bottling Co. LLC,PO18959,4200,25200,0,BPUT1,1/25/2022,2/1/2022,62496,Yes,No
10/1/2021,"Bryson Industries, Inc",PO18960,4138,30000,0,BPUT1,2/22/2022,3/1/2022,87900,Yes,No
10/1/2021,"Bryson Industries, Inc",PO18961,4138,30000,0,BPUT1,4/8/2022,4/15/2022,87900,Yes,No
10/1/2021,Shining Era Enterprise Limited,PO18962,1542,30000,0,BPUT1,3/2/2022,5/1/2022,158400,No,No
10/1/2021,Shining Era Enterprise Limited,PO18963,1543,30000,0,BPUT1,1/31/2022,4/1/2022,187200,No,No
10/1/2021,"Foshan Daide Bags Co., LTD",PO18964,5442,5000,0,BPUT1,3/2/2022,5/1/2022,61000,Yes,No
10/1/2021,Guangdong KSUN Intelligent Electric,PO18965,5249,10000,0,BPUT1,1/14/2022,3/15/2022,126600,Yes,No
10/1/2021,Guangdong Vanward Electric Appliance Co,PO18966,8003,894,0,BPUT1,5/10/2022,7/9/2022,117319.62,Yes,No
10/1/2021,Hebei Weining Metal Products Co,PO18967,5236,5850,0,BPUT1,3/2/2022,5/1/2022,52591.5,Yes,No
10/1/2021,Hebei Weining Metal Products Co,PO18968,5236,5850,0,BPUT1,4/2/2022,6/1/2022,52591.5,Yes,No
10/1/2021,Hebei Weining Metal Products Co,PO18969,5237,8560,0,BPUT1,4/2/2022,6/1/2022,65912,Yes,No
10/1/2021,Hebei Weining Metal Products Co,PO18970,5237,8560,0,BPUT1,3/2/2022,5/1/2022,65912,Yes,No
10/1/2021,Maple Mountain Marketing,PO18971,4114,100000,0,BPUT1,3/25/2022,4/1/2022,310000,Yes,No
10/1/2021,Maple Mountain Marketing,PO18972,4114,100000,0,BPUT1,4/24/2022,5/1/2022,310000,Yes,No
10/1/2021,Maple Mountain Marketing,PO18973,4114,100000,0,BPUT1,5/25/2022,6/1/2022,310000,Yes,No
10/1/2021,Ningbo Yishun Tourist & Leisure Products Co LTD,PO18974,5482,9801,0,BPUT1,3/2/2022,5/1/2022,109183.14,Yes,No
10/1/2021,Ningbo Yishun Tourist & Leisure Products Co LTD,PO18975,5483,6810,0,BPUT1,3/2/2022,5/1/2022,68440.5,Yes,No
10/1/2021,Old World Spice & Seasonings,PO18976,4100,50000,0,BPUT1,4/25/2022,5/1/2022,101500,No,No
10/1/2021,Old World Spice & Seasonings,PO18977,4106,50000,0,BPUT1,3/2/2022,3/6/2022,109500,Yes,No
10/1/2021,Old World Spice & Seasonings,PO18978,4109,50000,0,BPUT1,5/9/2022,5/15/2022,87000,Yes,No
10/1/2021,Old World Spice & Seasonings,PO18979,4185,25000,0,BPUT1,1/25/2022,2/1/2022,49750,No,No
10/1/2021,"Quanzhou Leadwin Bags Co., LTD",PO18980,5565,8448,0,BPUT1,3/2/2022,5/1/2022,45872.64,Yes,No
10/1/2021,"Quanzhou Leadwin Bags Co., LTD",PO18981,5566,6336,0,BPUT1,3/22/2022,5/21/2022,40867.2,Yes,No
10/1/2021,"Quanzhou Leadwin Bags Co., LTD",PO18982,5567,3000,0,BPUT1,12/31/2021,3/1/2022,14250,Yes,No
10/1/2021,VL (HK) LIMITED,PO18983,5114,10000,0,BPUT1,3/2/2022,5/1/2022,39300,Yes,No
10/1/2021,VL (HK) LIMITED,PO18984,5153,10000,0,BPUT1,2/14/2022,4/15/2022,41000,Yes,No
10/1/2021,VL (HK) LIMITED,PO18985,5153,10000,0,BPUT1,3/2/2022,5/1/2022,41000,Yes,No
10/1/2021,VL (HK) LIMITED,PO18986,5188,3000,0,BPUT1,12/31/2021,3/1/2022,23310,No,No
10/1/2021,VL (HK) LIMITED,PO18987,5207,3000,0,BPUT1,12/31/2021,3/1/2022,42240,No,No
10/1/2021,VL (HK) LIMITED,PO18988,5299,3000,0,BPUT1,12/31/2021,3/1/2022,15870,No,No
10/1/2021,VL (HK) LIMITED,PO18989,5329,5000,0,BPUT1,1/31/2022,4/1/2022,11100,No,No
10/1/2021,VL (HK) LIMITED,PO18990,5396,3000,0,BPUT1,12/31/2022,3/1/2023,17850,No,No
10/1/2021,VL (HK) LIMITED,PO18991,5473,10000,0,BPUT1,3/5/2022,5/4/2022,32200,Yes,No
10/1/2021,VL (HK) LIMITED,PO18992,5630,1776,0,Import,10/30/2021,12/29/2021,467620.8,No,Yes
10/1/2021,VL (HK) LIMITED,PO18993,5555,3000,0,BPUT1,12/31/2021,3/1/2022,20040,No,No
10/1/2021,VL (HK) LIMITED,PO18994,5595,3000,0,BPUT1,12/31/2021,3/1/2022,29280,No,No
10/1/2021,VL (HK) LIMITED,PO18995,5598,3000,0,BPUT1,12/31/2021,3/1/2022,23820,No,No
10/1/2021,VL (HK) LIMITED,PO18996,5599,3000,0,BPUT1,12/31/2021,3/1/2022,23820,No,No
10/1/2021,VL (HK) LIMITED,PO18997,5609,3000,0,BPUT1,12/31/2021,3/1/2022,20220,No,No
10/1/2021,VL (HK) LIMITED,PO18998,8202,3000,0,BPUT1,12/31/2021,3/1/2022,104970,No,No
10/1/2021,VL (HK) LIMITED,PO18999,5307,3000,0,BPUT1,12/31/2021,3/1/2022,11010,No,No
10/1/2021,Shining Era Enterprise Limited,PO19000,6960,3000,0,Import,11/5/2021,1/4/2022,208350,No,Yes
10/1/2021,VL (HK) LIMITED,PO19001,5308,3000,0,BPUT1,12/31/2021,3/1/2022,8130,No,No
10/1/2021,VL (HK) LIMITED,PO19002,5309,3000,0,BPUT1,12/31/2021,3/1/2022,17460,No,No
10/1/2021,VL (HK) LIMITED,PO19003,5310,3000,0,BPUT1,12/31/2021,3/1/2022,17580,No,No
10/1/2021,VL (HK) LIMITED,PO19004,5611,3000,0,BPUT1,12/31/2021,3/1/2022,13860,No,No
10/1/2021,VL (HK) LIMITED,PO19005,5024,10000,0,BPUT1,1/31/2022,4/1/2022,84200,No,No
10/1/2021,VL (HK) LIMITED,PO19006,5060,20000,0,BPUT1,3/2/2022,5/1/2022,124400,No,No
10/1/2021,VL (HK) LIMITED,PO19007,5462,3000,0,BPUT1,12/31/2022,3/1/2023,41310,No,No
10/1/2021,VL (HK) LIMITED,PO19008,5464,3000,0,BPUT1,1/1/2022,3/2/2022,31080,No,No
10/1/2021,VL (HK) LIMITED,PO19010,5481,3000,0,BPUT1,12/31/2021,3/1/2022,19710,No,No
10/1/2021,VL (HK) LIMITED,PO19011,5550,3000,0,BPUT1,12/31/2021,3/1/2022,11550,No,No
10/1/2021,VL (HK) LIMITED,PO19012,5551,3000,0,BPUT1,12/31/2021,3/1/2022,25500,No,No
10/1/2021,VL (HK) LIMITED,PO19013,5047,12000,0,BPUT1,12/31/2021,3/1/2022,25920,No,No
10/1/2021,VL (HK) LIMITED,PO19014,5227,10000,0,BPUT1,3/2/2022,5/1/2022,25600,Yes,No
10/1/2021,VL (HK) LIMITED,PO19015,5463,3000,0,BPUT1,12/31/2021,3/1/2022,14460,No,No
10/1/2021,VL (HK) LIMITED,PO19016,5552,3000,0,BPUT1,12/31/2021,3/1/2022,14700,No,No
10/1/2021,VL (HK) LIMITED,PO19018,5553,3000,0,BPUT1,12/31/2021,3/1/2022,20640,No,No
10/1/2021,VL (HK) LIMITED,PO19019,5554,3000,0,BPUT1,12/31/2021,3/1/2022,28140,No,No
10/4/2021,Old World Spice & Seasonings,PO19024,4237,3500,0,BPUT1,11/23/2021,11/29/2021,8260,Yes,No
10/4/2021,Old World Spice & Seasonings,PO19025,4238,3500,0,BPUT1,11/23/2021,11/29/2021,8225,Yes,No
10/5/2021,"Guangdong Canbo Electrical Co., LTD",PO19043,RP 91602,10,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,"Guangdong Canbo Electrical Co., LTD",PO19043,RP 91604,40,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,"Guangdong Canbo Electrical Co., LTD",PO19043,RP 93054,34,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,"Guangdong Canbo Electrical Co., LTD",PO19043,RP 93055,20,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 5077,180,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 5078,180,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 80538,100,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 80567,100,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 80581,500,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 80582,200,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 90022,180,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 90081,50,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 90220,260,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 90281,140,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 90899,50,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/5/2021,Shining Era Enterprise Limited,PO19044,RP 91509,60,0,BPUT1,12/6/2021,2/7/2022,0,No,No
10/7/2021,The Logo Shop,PO19046,3042,250,0,BPUT1,11/10/2021,11/18/2021,510,No,No
10/7/2021,"VIctorinox Swiss Army, Inc.",PO19047,5603,600,0,BPUT1,,10/7/2021,10380,No,No
9/29/2021,Shining Era Enterprise Limited,Memorized,1961,200,0,,12/1/2021,10/13/2021,17720,No,No
10/8/2021,Hosun Kitchenware (China) Co LTD,PO19136,1899,100000,0,Import,11/11/2021,1/22/2022,14530000,No,No
10/8/2021,VL (HK) LIMITED,PO19212,5323,11496,0,BPUT1,12/1/2021,2/1/2022,72194.88,Yes,No
10/8/2021,VL (HK) LIMITED,PO19213,5323,11496,0,BPUT1,1/15/2022,3/15/2022,72194.88,No,No
10/12/2021,Shining Era Enterprise Limited,PO19433,RP 80694,60,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,Shining Era Enterprise Limited,PO19433,RP 80536,30,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,Shining Era Enterprise Limited,PO19433,RP 90822,50,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,Shining Era Enterprise Limited,PO19433,RP 91801,20,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,Shining Era Enterprise Limited,PO19433,RP 91840,75,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,Shining Era Enterprise Limited,PO19433,RP 92408,75,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,Shining Era Enterprise Limited,PO19433,RP 92401,30,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,Shining Era Enterprise Limited,PO19433,RP 92406,100,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,"Guangdong Canbo Electrical Co., LTD",PO19435,RP 91606,50,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,"Guangdong Canbo Electrical Co., LTD",PO19435,RP 92809,500,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/12/2021,"Guangdong Canbo Electrical Co., LTD",PO19435,RP 93215,30,0,BPUT1,11/15/2021,1/17/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.3,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.5,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.6,150,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.15,100,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.16,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.20,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.21,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.22,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.23,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.24,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.27,50,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.33,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.34,120,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.36,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.37,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.40,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.41,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.45,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.46,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.51,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.57,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.58,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.59,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.61,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.64,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.65,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.68,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 2078.75,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 93840,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 1543-0,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 80309,60,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 80515,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 80531,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 80583,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 80695,50,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 90001,75,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 90204,20,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 90408,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 90840,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 90899,100,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 90999,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 91552,10,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 91553,15,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 91563,50,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 91836,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 93325,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 93401,100,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 93404,50,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 93403,50,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 93431,200,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 93501,100,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 93506,100,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,Shining Era Enterprise Limited,PO19531,RP 93597,500,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,"Guangdong Canbo Electrical Co., LTD",PO19532,RP 91612,20,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,"Guangdong Canbo Electrical Co., LTD",PO19532,RP 92301,10,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,"Guangdong Canbo Electrical Co., LTD",PO19532,RP 92318,20,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,"Guangdong Canbo Electrical Co., LTD",PO19532,RP 92335,10,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,"Guangdong Canbo Electrical Co., LTD",PO19532,RP 92906,30,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,"Guangdong Canbo Electrical Co., LTD",PO19532,RP 93006,100,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/15/2021,"Guangdong Canbo Electrical Co., LTD",PO19532,RP 93008,20,0,BPUT1,12/15/2021,2/15/2022,0,No,No
10/19/2021,"Guangdong Canbo Electrical Co., LTD",PO19565,RP 93202,30,0,BPUT1,1/25/2022,3/25/2022,0,Yes,No
10/19/2021,"Guangdong Canbo Electrical Co., LTD",PO19565,RP 93298,30,0,BPUT1,1/25/2022,3/25/2022,0,Yes,No
